Column,Set,Benchmark,Result
Cortex-A57,Patch,ss-math-cordic,11
Cortex-A57,Patch,ss-math-partial-sums,60
Cortex-A57,Patch,ss-math-spectral-norm,10
Cortex-A57,Patch,ss-regexp-dna,37
Cortex-A57,Patch,ss-string-base64,29
Cortex-A57,Patch,ss-string-fasta,58
Cortex-A57,Patch,ss-string-tagcloud,119
Cortex-A57,Patch,ss-string-unpack-code,114
Cortex-A57,Patch,ss-string-validate-input,35
Cortex-A57,Patch,ss-3d-cube,51
Cortex-A57,Patch,ss-3d-morph,66
Cortex-A57,Patch,ss-3d-raytrace,60
Cortex-A57,Patch,ss-access-binary-trees,12
Cortex-A57,Patch,ss-access-fannkuch,35
Cortex-A57,Patch,ss-access-nbody,19
Cortex-A57,Patch,ss-access-nsieve,15
Cortex-A57,Patch,ss-bitops-3bit-bits-in-byte,5
Cortex-A57,Patch,ss-bitops-bits-in-byte,23
Cortex-A57,Patch,ss-bitops-bitwise-and,10
Cortex-A57,Patch,ss-bitops-nsieve-bits,19
Cortex-A57,Patch,ss-controlflow-recursive,10
Cortex-A57,Patch,ss-crypto-aes,44
Cortex-A57,Patch,ss-crypto-md5,24
Cortex-A57,Patch,ss-crypto-sha1,25
Cortex-A57,Patch,ss-date-format-tofte,70
Cortex-A57,Patch,ss-date-format-xparb,78
Cortex-A57,Patch,ss-math-cordic,15
Cortex-A57,Patch,ss-math-partial-sums,82
Cortex-A57,Patch,ss-math-spectral-norm,13
Cortex-A57,Patch,ss-regexp-dna,50
Cortex-A57,Patch,ss-string-base64,39
Cortex-A57,Patch,ss-string-fasta,80
Cortex-A57,Patch,ss-string-tagcloud,147
Cortex-A57,Patch,ss-string-unpack-code,114
Cortex-A57,Patch,ss-string-validate-input,35
Cortex-A57,Patch,ss-3d-cube,51
Cortex-A57,Patch,ss-3d-morph,66
Cortex-A57,Patch,ss-3d-raytrace,60
Cortex-A57,Patch,ss-access-binary-trees,8
Cortex-A57,Patch,ss-access-fannkuch,26
Cortex-A57,Patch,ss-access-nbody,14
Cortex-A57,Patch,ss-access-nsieve,11
Cortex-A57,Patch,ss-bitops-3bit-bits-in-byte,4
Cortex-A57,Patch,ss-bitops-bits-in-byte,16
Cortex-A57,Patch,ss-bitops-bitwise-and,7
Cortex-A57,Patch,ss-bitops-nsieve-bits,14
Cortex-A57,Patch,ss-controlflow-recursive,7
Cortex-A57,Patch,ss-crypto-aes,33
Cortex-A57,Patch,ss-crypto-md5,19
Cortex-A57,Patch,ss-crypto-sha1,18
Cortex-A57,Patch,ss-date-format-tofte,52
Cortex-A57,Patch,ss-date-format-xparb,58
Cortex-A57,Patch,ss-math-cordic,10
Cortex-A57,Patch,ss-math-partial-sums,61
Cortex-A57,Patch,ss-math-spectral-norm,10
Cortex-A57,Patch,ss-regexp-dna,37
Cortex-A57,Patch,ss-string-base64,29
Cortex-A57,Patch,ss-string-fasta,59
Cortex-A57,Patch,ss-string-tagcloud,119
Cortex-A57,Patch,ss-string-unpack-code,115
Cortex-A57,Patch,ss-string-validate-input,35
Cortex-A57,Patch,ss-3d-cube,50
Cortex-A57,Patch,ss-3d-morph,76
Cortex-A57,Patch,ss-3d-raytrace,81
Cortex-A57,Patch,ss-access-binary-trees,12
Cortex-A57,Patch,ss-access-fannkuch,35
Cortex-A57,Patch,ss-access-nbody,22
Cortex-A57,Patch,ss-access-nsieve,14
Cortex-A57,Patch,ss-bitops-3bit-bits-in-byte,6
Cortex-A57,Patch,ss-bitops-bits-in-byte,22
Cortex-A57,Patch,ss-bitops-bitwise-and,10
Cortex-A57,Patch,ss-bitops-nsieve-bits,20
Cortex-A57,Patch,ss-controlflow-recursive,10
Cortex-A57,Patch,ss-crypto-aes,44
Cortex-A57,Patch,ss-crypto-md5,24
Cortex-A57,Patch,ss-crypto-sha1,25
Cortex-A57,Patch,ss-date-format-tofte,69
Cortex-A57,Patch,ss-date-format-xparb,77
Cortex-A57,Patch,ss-math-cordic,17
Cortex-A57,Patch,ss-math-partial-sums,81
Cortex-A57,Patch,ss-math-spectral-norm,14
Cortex-A57,Patch,ss-regexp-dna,50
Cortex-A57,Patch,ss-string-base64,39
Cortex-A57,Patch,ss-string-fasta,81
Cortex-A57,Patch,ss-string-tagcloud,119
Cortex-A57,Patch,ss-string-unpack-code,114
Cortex-A57,Patch,ss-string-validate-input,35
Cortex-A57,Patch,ss-3d-cube,51
Cortex-A57,Patch,ss-3d-morph,66
Cortex-A57,Patch,ss-3d-raytrace,60
Cortex-A57,Patch,ss-access-binary-trees,8
Cortex-A57,Patch,ss-access-fannkuch,26
Cortex-A57,Patch,ss-access-nbody,14
Cortex-A57,Patch,ss-access-nsieve,11
Cortex-A57,Patch,ss-bitops-3bit-bits-in-byte,4
Cortex-A57,Patch,ss-bitops-bits-in-byte,16
Cortex-A57,Patch,ss-bitops-bitwise-and,8
Cortex-A57,Patch,ss-bitops-nsieve-bits,14
Cortex-A57,Patch,ss-controlflow-recursive,7
Cortex-A57,Patch,ss-crypto-aes,33
Cortex-A57,Patch,ss-crypto-md5,25
Cortex-A57,Patch,ss-crypto-sha1,25
Cortex-A57,Patch,ss-date-format-tofte,71
Cortex-A57,Patch,ss-date-format-xparb,78
Cortex-A57,Patch,ss-math-cordic,15
Cortex-A57,Patch,ss-math-partial-sums,81
Cortex-A57,Patch,ss-math-spectral-norm,13
Cortex-A57,Patch,ss-regexp-dna,50
Cortex-A57,Patch,ss-string-base64,40
Cortex-A57,Patch,ss-string-fasta,80
Cortex-A57,Patch,ss-string-tagcloud,160
Cortex-A57,Patch,ss-string-unpack-code,151
Cortex-A57,Patch,ss-string-validate-input,47
Cortex-A57,Patch,ss-3d-cube,51
Cortex-A57,Patch,ss-3d-morph,66
Cortex-A57,Patch,ss-3d-raytrace,61
Cortex-A57,Patch,ss-access-binary-trees,8
Cortex-A57,Patch,ss-access-fannkuch,26
Cortex-A57,Patch,ss-access-nbody,14
Cortex-A57,Patch,ss-access-nsieve,11
Cortex-A57,Patch,ss-bitops-3bit-bits-in-byte,4
Cortex-A57,Patch,ss-bitops-bits-in-byte,16
Cortex-A57,Patch,ss-bitops-bitwise-and,7
Cortex-A57,Patch,ss-bitops-nsieve-bits,14
Cortex-A57,Patch,ss-controlflow-recursive,8
Cortex-A57,Patch,ss-crypto-aes,33
Cortex-A57,Patch,ss-crypto-md5,18
Cortex-A57,Patch,ss-crypto-sha1,19
Cortex-A57,Patch,ss-date-format-tofte,52
Cortex-A57,Patch,ss-date-format-xparb,58
Cortex-A57,Patch,ss-math-cordic,11
Cortex-A57,Patch,ss-math-partial-sums,60
Cortex-A57,Patch,ss-math-spectral-norm,10
Cortex-A57,Patch,ss-regexp-dna,37
Cortex-A57,Patch,ss-string-base64,29
Cortex-A57,Patch,ss-string-fasta,59
Cortex-A57,Patch,ss-string-tagcloud,119
Cortex-A57,Patch,ss-string-unpack-code,115
Cortex-A57,Patch,ss-string-validate-input,35
Cortex-A57,Patch,ss-3d-cube,50
Cortex-A57,Patch,ss-3d-morph,66
Cortex-A57,Patch,ss-3d-raytrace,62
Cortex-A57,Patch,ss-access-binary-trees,8
Cortex-A57,Patch,ss-access-fannkuch,26
Cortex-A57,Patch,ss-access-nbody,14
Cortex-A57,Patch,ss-access-nsieve,11
Cortex-A57,Patch,ss-bitops-3bit-bits-in-byte,4
Cortex-A57,Patch,ss-bitops-bits-in-byte,16
Cortex-A57,Patch,ss-bitops-bitwise-and,7
Cortex-A57,Patch,ss-bitops-nsieve-bits,14
Cortex-A57,Patch,ss-controlflow-recursive,7
Cortex-A57,Patch,ss-crypto-aes,33
Cortex-A57,Patch,ss-crypto-md5,18
Cortex-A57,Patch,ss-crypto-sha1,19
Cortex-A57,Patch,ss-date-format-tofte,53
Cortex-A57,Patch,ss-date-format-xparb,56
Cortex-A57,Patch,ss-math-cordic,11
Cortex-A57,Patch,ss-math-partial-sums,61
Cortex-A57,Patch,ss-math-spectral-norm,10
Cortex-A57,Patch,ss-regexp-dna,37
Cortex-A57,Patch,ss-string-base64,28
Cortex-A57,Patch,ss-string-fasta,62
Cortex-A57,Patch,ss-string-tagcloud,119
Cortex-A57,Patch,ss-string-unpack-code,114
Cortex-A57,Patch,ss-string-validate-input,37
Cortex-A57,Patch,ss-3d-cube,52
Cortex-A57,Patch,ss-3d-morph,66
Cortex-A57,Patch,ss-3d-raytrace,61
Cortex-A57,Patch,ss-access-binary-trees,9
Cortex-A57,Patch,ss-access-fannkuch,25
Cortex-A57,Patch,ss-access-nbody,14
Cortex-A57,Patch,ss-access-nsieve,11
Cortex-A57,Patch,ss-bitops-3bit-bits-in-byte,4
Cortex-A57,Patch,ss-bitops-bits-in-byte,16
Cortex-A57,Patch,ss-bitops-bitwise-and,8
Cortex-A57,Patch,ss-bitops-nsieve-bits,14
Cortex-A57,Patch,ss-controlflow-recursive,7
Cortex-A57,Patch,ss-crypto-aes,33
Cortex-A57,Patch,ss-crypto-md5,18
Cortex-A57,Patch,ss-crypto-sha1,18
Cortex-A57,Patch,ss-date-format-tofte,52
Cortex-A57,Patch,ss-date-format-xparb,55
Cortex-A57,Patch,ss-math-cordic,11
Cortex-A57,Patch,ss-math-partial-sums,60
Cortex-A57,Patch,ss-math-spectral-norm,10
Cortex-A57,Patch,ss-regexp-dna,37
Cortex-A57,Patch,ss-string-base64,29
Cortex-A57,Patch,ss-string-fasta,63
Cortex-A57,Patch,ss-string-tagcloud,120
Cortex-A57,Patch,ss-string-unpack-code,116
Cortex-A57,Patch,ss-string-validate-input,35
Cortex-A57,Patch,ss-3d-cube,50
Cortex-A57,Patch,ss-3d-morph,66
Cortex-A57,Patch,ss-3d-raytrace,61
Cortex-A57,Patch,ss-access-binary-trees,9
Cortex-A57,Patch,ss-access-fannkuch,26
Cortex-A57,Patch,ss-access-nbody,14
Cortex-A57,Patch,ss-access-nsieve,10
Cortex-A57,Patch,ss-bitops-3bit-bits-in-byte,4
Cortex-A57,Patch,ss-bitops-bits-in-byte,17
Cortex-A57,Patch,ss-bitops-bitwise-and,7
Cortex-A57,Patch,ss-bitops-nsieve-bits,14
Cortex-A57,Patch,ss-controlflow-recursive,7
Cortex-A57,Patch,ss-crypto-aes,33
Cortex-A57,Patch,ss-crypto-md5,18
Cortex-A57,Patch,ss-crypto-sha1,19
Cortex-A57,Patch,ss-date-format-tofte,66
Cortex-A57,Patch,ss-date-format-xparb,79
Cortex-A57,Patch,ss-math-cordic,14
Cortex-A57,Patch,ss-math-partial-sums,81
Cortex-A57,Patch,ss-math-spectral-norm,13
Cortex-A57,Patch,ss-regexp-dna,50
Cortex-A57,Patch,ss-string-base64,39
Cortex-A57,Patch,ss-string-fasta,83
Cortex-A57,Patch,ss-string-tagcloud,159
Cortex-A57,Patch,ss-string-unpack-code,150
Cortex-A57,Patch,ss-string-validate-input,47
